rank,gene,score
809,BOC,0.015641291502606847
810,SCG2,0.015640533218781116
811,TUBA1B,0.015622977328851984
812,ELMOD1,0.015471077875958583
813,SHISA9,0.015436061181734573
814,FRMPD2,0.015380079354174847
815,LAMA1,0.015295015381915245
816,NOL4,0.015010646439394648
817,WLS,0.014818328155417282
818,CNTNAP3B,0.014800530316986693
819,TMEM178B,0.01476840385853484
820,NRG1,0.014754051253909162
821,ZBTB7C,0.01463632501747858
822,TGFB2,0.014500323758442346
823,KLHL1,0.014423314233620976
824,PLAC8,0.014364420583373616
825,ST18,0.014229229521355302
826,CALN1,0.014199317462832761
827,NCAN,0.01414915997357602
828,GABRA1,0.014121085405349731
829,CMKLR1,0.014112989817346822
830,MCTP1,0.014003006120522854
831,INA,0.01396853832098155
832,NEFL,0.013906477194002176
833,SFMBT2,0.01387685544979883
834,MND1,0.01364305730049431
835,MEIS2,0.013642363810247748
836,AOAH,0.01360703756411874
837,PDE1A,0.013581581058956349
838,PKIA,0.013548216631802334
839,SYNJ2,0.013530742703096288
840,MED12L,0.013377735985372341
841,DLGAP2,0.013292401878520765
842,DENND3,0.013099034627278683
843,STXBP1,0.013028323727768742
844,SRGAP2B,0.01301098006720447
845,DLEU7,0.012997944156328822
846,RBPMS,0.012990988316653906
847,ELAVL2,0.012913732817678714
848,TOX,0.01290242544192044
849,SLAIN1,0.012784741272528932
850,TCF7L1,0.01265638314925871
851,WWC1,0.012577748405081857
852,KCND3,0.01233783034685021
853,SNX10,0.012337487914186707
854,HRH1,0.0123092427196837
855,ABCC3,0.012263467283475937
856,CPED1,0.012174259422414235
857,PDGFC,0.012116115418626228
858,PCDH7,0.012076952732270607
859,BBOX1,0.012048004129353695
860,HS3ST5,0.012033411745841716
861,OLFM3,0.012025410002404535
862,BASP1,0.011845722854861407
863,GPR158,0.011787656373432931
864,VAV3,0.011768878555370232
865,FMN2,0.011683435002881715
866,COL27A1,0.01157894122757408
867,DDAH1,0.011445587461670348
868,GULP1,0.011393776054404614
869,FAM107A,0.011238469864754852
870,IL1RAP,0.011225974410772332
871,THSD7B,0.01111973325411475
872,KCNJ6,0.011012505230150738
873,PAG1,0.010816571272669329
874,PKM,0.010815168829566568
875,STMN4,0.010670332490978818
876,PPM1E,0.0104624964755472
877,SNAP25,0.010417691943609309
878,CHL1,0.010414699100424807
879,DTNA,0.010379849208725811
880,CDHR3,0.010259968107161288
881,PAK5,0.01023964087168372
882,TAGLN3,0.010190608802142398
883,NTRK3,0.010177460762185231
884,NAP1L5,0.010104787846406338
885,KCNMA1,0.010094415277057789
886,PLCH1,0.010069526600055667
887,GNB4,0.009986401407367507
888,CNP,0.009960818204012734
889,KANK4,0.009795864423116085
890,WDR49,0.009738999591314301
891,ABCC4,0.00971483915699034
892,AGBL1,0.009707382592287983
893,GALNT18,0.009689991274988596
894,ST6GAL1,0.009655671151418299
895,GHITM,0.009580789760307074
896,TBC1D4,0.0094585181458815
897,SLC35F1,0.00944908843799075
898,PAM,0.009191015864618901
899,NRG3,0.009049203512038861
900,KIF5A,0.008942756272744434
901,PSMA1,0.008493133612924919
902,MRC1,0.008363146781921293
903,BNC2,0.00819411666677683
904,KSR2,0.008177286872181888
905,RUNX2,0.008121270527364222
906,TENM2,0.007883666812566359
907,REEP1,0.007754496672214617
908,CRISPLD1,0.007729363070935635
909,KBTBD12,0.007674048369797015
910,AQP1,0.007600429036787593
911,LYPD6,0.007551088042202503
912,F5,0.007426020585828419
913,EPHA7,0.007357783615589142
914,DDR2,0.007238091142089287
915,GNAS,0.007182296687337386
916,DSCAM,0.007084417879534732
917,RNF150,0.007071616190839292
918,NRCAM,0.006895630668613706
919,APOD,0.006743804802970321
920,ABI3BP,0.00642347633838658
921,NSG2,0.006253848369750736
922,IPCEF1,0.006034294764200809
923,SV2A,0.006031279781329557
924,RGS16,0.006008156847495338
925,CP,0.00599065385758879
926,ERC2,0.005811217595548701
927,EYA1,0.005726732831749182
928,PCSK5,0.005560342599778889
929,AGBL4,0.005441697618106978
930,CTNNA3,0.005345444446024694
931,TGFBR2,0.005305723024484399
932,SLC1A2,0.0052972595639331765
933,PARD3,0.0052069279735064145
934,SLC16A10,0.005190884073575375
935,ANLN,0.005036846480586332
936,PLCE1,0.005006715837904574
937,C3,0.004969219611529296
938,CHI3L1,0.004829283790570682
939,SAMD4A,0.004827531885584546
940,SNTB1,0.004799096525965885
941,IGFBP7,0.004204758820147481
942,NEFM,0.004125491543773285
943,BAALC,0.003977146395984843
944,GABRB1,0.0038549600123544137
945,SERPINE2,0.0036552464605856816
946,ANKFN1,0.003623174973225174
947,MACROD2,0.003557674171845604
948,SCCPDH,0.0032971962734504867
949,CEND1,0.003266698436900306
950,LHFPL6,0.003084737637071844
951,CCDC85A,0.003057591824067951
952,DKK3,0.0028984057447535294
953,PTPRZ1,0.002860553020086032
954,GAP43,0.0026717336598093278
955,CDKN1C,0.002551247978657134
956,STK33,0.002499054350199148
957,NPAS2,0.0023234618142654595
958,CACNB2,0.002268184954996033
959,PLXDC2,0.0022327184747455986
960,CTNND2,0.00207316094398996
961,ETS2,0.002025179186382897
962,NETO2,0.0019415915073700551
963,ATP8A2,0.001903901742282832
964,ADCY2,0.0016919493537454477
965,EGF,0.0016412707476542998
966,RANBP3L,0.0015633085417902093
967,CDH4,0.001435852324514042
968,LRMDA,0.0010926156694240352
969,PNMA8A,0.001062572428158326
970,CD83,0.0009131384056396685
971,PRKG1,0.0009005416801263766
972,MAN2A1,0.0008002378872314919
973,ZNF365,0.0006258086235292337
974,CD163L1,0.0005745637842586859
975,PLEKHA5,0.000284031537296614
976,CDH8,-6.264635714992028e-05
977,TMC1,-0.00035828553328742796
978,SDC4,-0.0006114580160379024
979,YWHAG,-0.0006724737707938244
980,IGF1,-0.0006977717081705359
981,ADGRV1,-0.0011215275758272858
982,KCTD8,-0.00156474180272681
983,FRMD3,-0.002201634130791774
984,STK32A,-0.0023666853170483115
985,RASL12,-0.0029680027863456804
986,SLC39A12,-0.003191769403915079
987,CD44,-0.0039013790570963103
988,COL11A1,-0.004503465970601805
989,RGMA,-0.004604251371528367
990,PTPRT,-0.00485978831205669
991,ADCY8,-0.006086767396302151
992,COL21A1,-0.007943115650936639
993,GLIS3,-0.008148771934274157
994,KALRN,-0.010254047875513539
995,COBLL1,-0.011468420993714146
996,COL24A1,-0.014679436005798019
997,SLC7A11,-0.016620920518108928
998,TSHZ2,-0.018365289443644905
999,PLXNA4,-0.018756068289860428
1000,C8orf34,-0.034715416109710295
