rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
479,THY1,0.004569457272778854,0.0014689094436894567,0.0031005478290893973,0.06239904734104055,3.7549154874680424,2.6089990569614,0.14322639501292378
370,PLCXD3,0.008848546011388958,0.0014530485283651578,0.007395497483023801,0.14883563260150678,0.604282413679062,1.614762462092406,0.8026455830925954
542,HSPB8,0.002177688272349265,0.0013834546560197933,0.0007942336163294719,0.01598408531557579,0.5940505494852073,1.551865911404637,0.8021894480766307
352,ST8SIA6,0.009350020298067252,0.0013628155248469878,0.007987204773220263,0.16074384148853163,0.5959558265896311,1.5746903688154084,0.8037098981298465
469,RORA,0.004624306466290307,0.0012677902372834704,0.0033565162290068364,0.06755045450670571,0.5972222595423599,1.687862840260748,0.8129846434544625
894,CLDND1,-0.020517569413305514,0.0011862788902356832,-0.021703848303541197,-0.43679360307535675,0.5904177831434588,1.6895008984134317,0.8163296335715372
326,CACNA1A,0.009914385455117802,0.0010748387784500575,0.008839546676667745,0.17789736587057353,0.5717986124003442,1.5739254854453675,0.8151132735289646
249,MCC,0.013358962812659914,0.00100108278272375,0.012357880029936163,0.24870441726079046,0.5653538634342999,1.538520845529018,0.8157214535502508
544,RGS6,0.0016982106021291576,0.0009492981560355459,0.0007489124460936117,0.015071989130325404,0.56129216000666,1.5450217992022184,0.8181541736353961
842,GABRB2,-0.014207779268599285,0.0009202044198982494,-0.015127983688497534,-0.30445322000734476,0.5737348786031191,1.6667835831060298,0.8240839288429376
294,ARHGAP24,0.010828514656463062,0.0009009051255368431,0.009927609530926218,0.1997948140943741,0.5552079358501777,1.5343477773697851,0.8198266686939334
393,TNFRSF21,0.007330111215094526,0.0008408471068357553,0.006489264108258771,0.1305975332812967,0.545240347720554,1.4481647588322795,0.8175459936141098
518,KCNMA1,0.002405081326344649,0.0007990011012054075,0.0016060802251392416,0.032322635071688435,0.5460512964795936,1.5059503467193502,0.822107343773757
750,STMN4,-0.006849002778946067,0.0007582329214313513,-0.007607235700377419,-0.15309689989259614,0.5468024248807967,1.5367736671130103,0.8248441538695453
392,S100B,0.007344003242121588,0.0007487891351186133,0.006595214107002975,0.13272979485307335,0.5644515460175042,1.7071381086485795,0.8324464041356241
600,SERPINE2,-0.0005168707493434788,0.0007325375486046011,-0.0012494082979480799,-0.025144552456347186,0.5429944671131224,1.527233256911639,0.8256043788961532
568,TENM2,0.000494453495571201,0.0006336433321126186,-0.00013918983654141758,-0.0028012189066249174,0.5536166491037028,1.6464097742898076,0.833206629162232
428,PKIA,0.005690819280997184,0.0006076713742190732,0.005083147906778111,0.102299207869247,0.5257673720448166,1.446201167530214,0.8266686939334043
574,UGCG,0.0002679528175036361,0.0005910059227008369,-0.0003230531051972008,-0.006501498159694908,0.5246524821150831,1.4305578720559815,0.8262125589174396
379,MACROD2,0.007550228519572544,0.0004988117390269224,0.007051416780545622,0.14191095050447874,0.5136639741422451,1.3965835646840181,0.8283411889919416
635,KCND2,-0.00206153755741445,0.0004986230433435541,-0.0025601606007580042,-0.0515236633438046,0.5237908496890598,1.4559979803785605,0.8300136840504789
404,ST8SIA1,0.006453153032475345,0.00044256126393801983,0.006010591768537325,0.12096417181307598,0.5123369409023946,1.4133414617217037,0.8309259540824083
625,DPP10,-0.0017478288580223822,0.0003725839128360083,-0.0021204127708583905,-0.042673664192498253,0.5115200123275335,1.4276782274185682,0.8335107191728752
650,GRM5,-0.002837370771358927,0.0002739390313576352,-0.003111309802716562,-0.06261563387311884,0.5054857815702011,1.4335223395470296,0.8373118443059145
521,ARHGEF4,0.0017357934466425418,0.0002669283143488367,0.001468865132293705,0.02956115821458459,0.49566380914909325,1.3436241150014145,0.8336627641781967
582,ATP6V1B2,-0.0003676749983768657,0.00021442984951754434,-0.00058210484789441,-0.011714958118185419,3.903153777977605,2.5638420647070426,0.1316709746084841
495,NSF,0.0026237685104549824,0.00020985997836083393,0.0024139085320941485,0.048580315826097654,3.922973599417634,2.7273122910376344,0.13820890983731182
821,GFAP,-0.01265543387575041,0.00018445844910697966,-0.01283989232485739,-0.2584049958900153,0.5137511300515918,1.5520073642353522,0.8452181845826364
610,PLXNA4,-0.0015509445932224697,2.9683905060557065e-05,-0.0015806284982830268,-0.03181041478141872,0.4808448938160307,1.3292624250046152,0.8409609244336324
820,TF,-0.012752376442928592,-1.3251142863900112e-05,-0.012739125300064692,-0.2563770425420736,0.5013608264031955,1.5850377716452955,0.8543408849019309
289,LUZP2,0.010274420912267823,-1.9254581007072547e-05,0.010293675493274895,0.20716195324966566,0.4800137591666722,1.347678963412127,0.8433936445187775
407,LRRC3B,0.005862069009446413,-8.704869197938172e-05,0.005949117701425795,0.11972699585728198,0.46394764287029494,1.251827325280292,0.8420252394708834
799,SERINC1,-0.011112018485087138,-0.00010755375629813244,-0.011004464728789007,-0.22146670634530619,3.94835780859913,2.6117324701535996,0.13106279458719783
639,AFF3,-0.0029363887222021434,-0.00021884692673138258,-0.002717541795470761,-0.054690986397922754,0.4617101307662654,1.2989677968782056,0.8484111296943895
259,TMTC1,0.011244482743680173,-0.00024164916253119036,0.011486131906211363,0.23116033942673142,0.4589316836397992,1.2915703619641872,0.8490193097156759
584,LRRC4C,-0.0009027590505552574,-0.0002778883106369567,-0.0006248707399183007,-0.012575628898988797,0.461787324480008,1.3670808009622921,0.8541888398966094
671,NRG3,-0.004399724262056592,-0.0003381193336383191,-0.004061604928418274,-0.08174048335303687,0.46452056728885843,1.4326337623088552,0.8592063250722214
862,RAPGEF5,-0.017195781889156603,-0.00035473719466675574,-0.016841044694489847,-0.33892886131438393,0.45143369183328813,1.294794549693391,0.8532765698646799
378,CACNA1B,0.006779912797917675,-0.0003619928155528416,0.007141905613470517,0.14373205350974166,0.4474109222759131,1.2472316686301768,0.8511479397901779
657,HS6ST3,-0.0038701300818098083,-0.00037087376090565584,-0.0034992563209041523,-0.07042312290040112,0.45327151853908554,1.3119836302958823,0.8543408849019309
606,SCN9A,-0.0018387603613449488,-0.00038970743570762925,-0.0014490529256373195,-0.029162434218301492,0.444157610070342,1.2480040935685697,0.852516344838072
309,PDE1A,0.008979160188230861,-0.0004475454137707793,0.00942670560200164,0.18971403814857696,0.4407280158275811,1.2300025710354803,0.8532765698646799
