rank,gene,score
827,TUBB,0.020344741642475073
828,CD53,0.0203343565994637
829,GABRA1,0.02025054395198822
830,MAML3,0.020160208741823837
831,KCNMA1,0.02010620969422855
832,ARHGAP18,0.02003721349072035
833,TENM2,0.020009910465628278
834,HSP90AB1,0.01970905788017041
835,ZSCAN31,0.019513333837191338
836,A2M,0.019452639640318292
837,STMN1,0.019402568597516323
838,LHFPL2,0.019330979537482196
839,TUBA1B,0.019281797060692663
840,FCGR3A,0.0190933720879658
841,MDH1,0.019083691777869005
842,DENND3,0.018980999078069494
843,SRGAP2,0.018829350131953082
844,HES1,0.01871893852949147
845,CADM3,0.01869626130376545
846,RFC3,0.01838583782037323
847,ACOT7,0.018329644109184084
848,GULP1,0.018272916475931766
849,TM6SF1,0.018234502555977583
850,TLR2,0.017991135079486742
851,APBB1IP,0.017983626342633452
852,PKM,0.017907527716536253
853,ACACB,0.017772737511609793
854,CNTNAP5,0.01766051161408555
855,KCNIP1,0.01757384907631654
856,POU2F2,0.017567242762209667
857,ST6GAL1,0.017404788070254862
858,CMKLR1,0.017297819002061843
859,ARHGAP25,0.017262141857492308
860,GPNMB,0.0171735195224621
861,PITPNC1,0.017063122559217048
862,GAPDH,0.016896099929337605
863,RNF144B,0.01667727409007491
864,TGFBR2,0.0166556454621829
865,TFEC,0.016615855197111784
866,TMSB10,0.01649745984107076
867,DYSF,0.016225725364300447
868,GHITM,0.01610307893827201
869,PTPRZ1,0.016056050616599316
870,HLA-DPA1,0.016017584487645342
871,EPHB1,0.015922099351882935
872,PEG10,0.015648133523819108
873,GNAS,0.015557406350408587
874,HSP90AA1,0.015482701443053859
875,LRCH1,0.015403280360847038
876,VIM,0.015211044399943585
877,SPARCL1,0.015129343715925114
878,AFF3,0.01508815981970546
879,C1QA,0.014925538639423919
880,MGST1,0.014826720083753242
881,MEGF11,0.01482390165328984
882,DTNA,0.014701353690841024
883,LCP2,0.014645142845397585
884,MS4A4E,0.014463399149020617
885,TGFBI,0.014456333233772989
886,CSF3R,0.014414184166553823
887,ABLIM1,0.014281048640316651
888,CDK18,0.014056839070884952
889,SMIM35,0.013857593853858652
890,SVIP,0.013796864527292674
891,DSCAM,0.013762070522421899
892,CYFIP1,0.013673401954640396
893,STAB1,0.013567934415108507
894,ATRNL1,0.013561081152420495
895,TMEM156,0.01355714987843265
896,VGF,0.013480405296598108
897,TNFAIP8,0.013437483991895371
898,MT1E,0.013434794545173656
899,GUCY1B1,0.013376622895399648
900,COL5A3,0.013226454456647274
901,BLNK,0.01296195940228323
902,KALRN,0.012873023748397827
903,MEF2A,0.012687873057270316
904,SAMSN1,0.012664637251904143
905,PEBP1,0.012477065028401402
906,IKZF1,0.012443490504709054
907,RYR2,0.012380016985393705
908,ARHGAP24,0.012196994069271744
909,SLC8A1,0.012139435493126238
910,INPP5D,0.011601470471952258
911,CX3CR1,0.011522415377831441
912,RGS1,0.011501383471621773
913,P2RY12,0.011493677480353237
914,DLC1,0.011489159962598361
915,YWHAB,0.011341263912275967
916,PDGFC,0.011287433571285699
917,AHCYL1,0.011226600036025047
918,MGAT4A,0.011155366626652785
919,PRR5L,0.010779844721158338
920,APOC1,0.010771263639132223
921,SCIN,0.010714639218759203
922,GNG2,0.010705893185544546
923,SRGAP2C,0.010399997510433301
924,NRP1,0.010396394133567854
925,CSF1R,0.010301803223809247
926,DNAH5,0.01029174178838732
927,ATP1B1,0.010245038032956066
928,KCNK13,0.009893487312514049
929,FEZ1,0.009872029225031498
930,TBC1D4,0.009853470108861617
931,MYOF,0.00968989511036955
932,LY86,0.009661979130789367
933,UGCG,0.009268960309407048
934,MS4A6A,0.009072486559549953
935,SPP1,0.008964551368145057
936,CFAP54,0.0088118314743042
937,TBXAS1,0.008738160288410013
938,CD84,0.008648771047592152
939,SOCS6,0.008401986545654272
940,SLC2A5,0.008270585246748619
941,TRPM2,0.008086234895412048
942,SLC6A3,0.008016062418505776
943,GALNTL6,0.007981377733723871
944,KHDRBS3,0.007887261810194612
945,CIITA,0.007764478524525997
946,CTNNA3,0.007463825608675201
947,SMAP2,0.007455286779880277
948,ALOX5,0.007345340217330687
949,TGFBR1,0.007168100844618164
950,CHRM5,0.006277531261503544
951,RCSD1,0.0062049480066412865
952,KSR2,0.0061991257605209515
953,PIK3AP1,0.005979172598857163
954,PAG1,0.005909537701026646
955,HDAC9,0.005589492570155119
956,ADAM28,0.005561758028833463
957,ST8SIA6,0.005466697865365133
958,EGLN3,0.005334779620170593
959,CSMD1,0.004850993080744659
960,PELI1,0.004510379789604113
961,CCL4,0.004366394877433788
962,PTPRC,0.004187123311890473
963,IRAK3,0.003571372041998866
964,MARCO,0.0032326358894587126
965,DOCK2,0.002467203057474554
966,NFATC2,0.0024484037495414723
967,PLD5,0.0023816498107133155
968,HLA-DRA,0.0018837860947936713
969,CPED1,0.0016532632863429653
970,DISC1,0.0013544990971927073
971,LRRC7,0.0013000766178229428
972,PIK3R5,0.001127522380708068
973,MERTK,0.0003700155300828123
974,PLCH1,0.00022325416405999388
975,AOAH,-3.204015509478131e-05
976,EPSTI1,-8.280041301245156e-05
977,HCLS1,-0.0001821253258187383
978,SLCO2B1,-0.0005909468978643195
979,NCAN,-0.0006694934197833957
980,CPNE8,-0.0009665930720318405
981,PLXDC2,-0.0015961824232362531
982,HRH1,-0.0017002933986196567
983,SYK,-0.0019079523184934444
984,FAM149A,-0.0020859833903934533
985,ROR2,-0.002183944371110247
986,FLI1,-0.0025027985288624266
987,GHR,-0.0028686761856079324
988,GLDN,-0.0029694856682167536
989,ARHGAP15,-0.004762244896149959
990,RIN3,-0.005017917159709673
991,SP100,-0.005040132991916857
992,SFMBT2,-0.00789278983293612
993,SUSD1,-0.009688204346152862
994,RBM47,-0.010608763943369903
995,PLCL1,-0.012411428144878722
996,NHSL1,-0.013553439771875397
997,FAR2,-0.016149707733803198
998,CYP4F12,-0.028705914815266964
999,IQGAP2,-0.03471265374838328
1000,CSGALNACT1,-0.04101429177359178
